instance,m,rank,lp_obj,rho,position,aircraft_j
airland7,2,2,0.000000,2,10,19
airland7,2,2,0.000000,2,11,21
airland7,2,2,0.000000,2,12,23
airland7,2,2,0.000000,2,13,25
airland7,2,2,0.000000,2,14,27
airland7,2,2,0.000000,2,15,29
airland7,2,2,0.000000,2,16,31
airland7,2,2,0.000000,2,17,33
airland7,2,2,0.000000,2,18,35
airland7,2,2,0.000000,2,19,37
airland7,2,2,0.000000,2,20,39
airland7,2,2,0.000000,2,21,41
airland7,2,2,0.000000,2,22,43
airland7,2,3,0.000000,1,1,0
airland7,2,3,0.000000,1,2,1
airland7,2,3,0.000000,1,3,5
airland7,2,3,0.000000,1,4,6
airland7,2,3,0.000000,1,5,8
airland7,2,3,0.000000,1,6,9
airland7,2,3,0.000000,1,7,10
airland7,2,3,0.000000,1,8,14
airland7,2,3,0.000000,1,9,15
airland7,2,3,0.000000,1,10,16
airland7,2,3,0.000000,1,11,20
airland7,2,3,0.000000,1,12,23
airland7,2,3,0.000000,1,13,29
airland7,2,3,0.000000,1,14,30
airland7,2,3,0.000000,1,15,32
airland7,2,3,0.000000,1,16,33
airland7,2,3,0.000000,1,17,35
airland7,2,3,0.000000,1,18,36
airland7,2,3,0.000000,1,19,37
airland7,2,3,0.000000,1,20,38
airland7,2,3,0.000000,1,21,40
airland7,2,3,0.000000,1,22,42
airland7,2,3,0.000000,2,1,2
airland7,2,3,0.000000,2,2,3
airland7,2,3,0.000000,2,3,4
airland7,2,3,0.000000,2,4,7
airland7,2,3,0.000000,2,5,11
airland7,2,3,0.000000,2,6,12
airland7,2,3,0.000000,2,7,13
airland7,2,3,0.000000,2,8,17
airland7,2,3,0.000000,2,9,18
airland7,2,3,0.000000,2,10,19
airland7,2,3,0.000000,2,11,21
airland7,2,3,0.000000,2,12,22
airland7,2,3,0.000000,2,13,24
airland7,2,3,0.000000,2,14,25
airland7,2,3,0.000000,2,15,26
airland7,2,3,0.000000,2,16,27
airland7,2,3,0.000000,2,17,28
airland7,2,3,0.000000,2,18,31
airland7,2,3,0.000000,2,19,34
airland7,2,3,0.000000,2,20,39
airland7,2,3,0.000000,2,21,41
airland7,2,3,0.000000,2,22,43
airland7,2,4,0.000000,1,1,0
airland7,2,4,0.000000,1,2,2
airland7,2,4,0.000000,1,3,3
airland7,2,4,0.000000,1,4,4
airland7,2,4,0.000000,1,5,7
airland7,2,4,0.000000,1,6,9
airland7,2,4,0.000000,1,7,14
airland7,2,4,0.000000,1,8,18
airland7,2,4,0.000000,1,9,19
airland7,2,4,0.000000,1,10,20
airland7,2,4,0.000000,1,11,21
airland7,2,4,0.000000,1,12,22
airland7,2,4,0.000000,1,13,23
airland7,2,4,0.000000,1,14,24
airland7,2,4,0.000000,1,15,25
airland7,2,4,0.000000,1,16,26
airland7,2,4,0.000000,1,17,27
airland7,2,4,0.000000,1,18,29
airland7,2,4,0.000000,1,19,30
airland7,2,4,0.000000,1,20,31
airland7,2,4,0.000000,1,21,32
airland7,2,4,0.000000,1,22,33
airland7,2,4,0.000000,1,23,38
airland7,2,4,0.000000,2,1,1
airland7,2,4,0.000000,2,2,5
airland7,2,4,0.000000,2,3,6
airland7,2,4,0.000000,2,4,8
airland7,2,4,0.000000,2,5,10
airland7,2,4,0.000000,2,6,11
airland7,2,4,0.000000,2,7,12
airland7,2,4,0.000000,2,8,13
airland7,2,4,0.000000,2,9,15
airland7,2,4,0.000000,2,10,16
airland7,2,4,0.000000,2,11,17
airland7,2,4,0.000000,2,12,28
airland7,2,4,0.000000,2,13,34
airland7,2,4,0.000000,2,14,35
airland7,2,4,0.000000,2,15,36
airland7,2,4,0.000000,2,16,37
airland7,2,4,0.000000,2,17,39
airland7,2,4,0.000000,2,18,40
airland7,2,4,0.000000,2,19,41
airland7,2,4,0.000000,2,20,42
airland7,2,4,0.000000,2,21,43
airland8,2,1,135.000000,1,1,0
airland8,2,1,135.000000,1,2,7
airland8,2,1,135.000000,1,3,3
airland8,2,1,135.000000,1,4,9
airland8,2,1,135.000000,1,5,8
airland8,2,1,135.000000,1,6,10
airland8,2,1,135.000000,1,7,2
airland8,2,1,135.000000,1,8,19
airland8,2,1,135.000000,1,9,1
airland8,2,1,135.000000,1,10,6
airland8,2,1,135.000000,1,11,14
airland8,2,1,135.000000,1,12,4
airland8,2,1,135.000000,1,13,13
airland8,2,1,135.000000,1,14,12
airland8,2,1,135.000000,1,15,42
airland8,2,1,135.000000,1,16,34
airland8,2,1,135.000000,1,17,26
airland8,2,1,135.000000,1,18,43
airland8,2,1,135.000000,1,19,48
airland8,2,1,135.000000,1,20,32
airland8,2,1,135.000000,1,21,36
airland8,2,1,135.000000,1,22,37
airland8,2,1,135.000000,1,23,29
airland8,2,1,135.000000,1,24,38
airland8,2,1,135.000000,1,25,45
airland8,2,1,135.000000,1,26,40
airland8,2,1,135.000000,2,1,5
airland8,2,1,135.000000,2,2,11
airland8,2,1,135.000000,2,3,18
airland8,2,1,135.000000,2,4,23
airland8,2,1,135.000000,2,5,17
airland8,2,1,135.000000,2,6,22
airland8,2,1,135.000000,2,7,16
airland8,2,1,135.000000,2,8,49
airland8,2,1,135.000000,2,9,25
airland8,2,1,135.000000,2,10,24
airland8,2,1,135.000000,2,11,15
airland8,2,1,135.000000,2,12,21
airland8,2,1,135.000000,2,13,44
airland8,2,1,135.000000,2,14,27
airland8,2,1,135.000000,2,15,31
airland8,2,1,135.000000,2,16,28
airland8,2,1,135.000000,2,17,46
airland8,2,1,135.000000,2,18,33
airland8,2,1,135.000000,2,19,47
airland8,2,1,135.000000,2,20,20
airland8,2,1,135.000000,2,21,30
airland8,2,1,135.000000,2,22,35
airland8,2,1,135.000000,2,23,39
airland8,2,1,135.000000,2,24,41
airland8,2,2,135.000000,1,1,5
airland8,2,2,135.000000,1,2,11
airland8,2,2,135.000000,1,3,10
airland8,2,2,135.000000,1,4,18
airland8,2,2,135.000000,1,5,1
airland8,2,2,135.000000,1,6,6
airland8,2,2,135.000000,1,7,14
airland8,2,2,135.000000,1,8,4
airland8,2,2,135.000000,1,9,23
airland8,2,2,135.000000,1,10,17
airland8,2,2,135.000000,1,11,13
airland8,2,2,135.000000,1,12,12
airland8,2,2,135.000000,1,13,49
airland8,2,2,135.000000,1,14,34
airland8,2,2,135.000000,1,15,26
airland8,2,2,135.000000,1,16,44
airland8,2,2,135.000000,1,17,27
airland8,2,2,135.000000,1,18,28
airland8,2,2,135.000000,1,19,33
airland8,2,2,135.000000,1,20,47
airland8,2,2,135.000000,1,21,29
airland8,2,2,135.000000,1,22,45
airland8,2,2,135.000000,1,23,39
airland8,2,2,135.000000,1,24,41
airland8,2,2,135.000000,2,1,0
airland8,2,2,135.000000,2,2,7
airland8,2,2,135.000000,2,3,3
airland8,2,2,135.000000,2,4,9
airland8,2,2,135.000000,2,5,8
airland8,2,2,135.000000,2,6,2
airland8,2,2,135.000000,2,7,19
airland8,2,2,135.000000,2,8,22
airland8,2,2,135.000000,2,9,16
airland8,2,2,135.000000,2,10,25
airland8,2,2,135.000000,2,11,24
airland8,2,2,135.000000,2,12,42
airland8,2,2,135.000000,2,13,15
airland8,2,2,135.000000,2,14,21
airland8,2,2,135.000000,2,15,43
airland8,2,2,135.000000,2,16,48
airland8,2,2,135.000000,2,17,31
airland8,2,2,135.000000,2,18,32
airland8,2,2,135.000000,2,19,46
airland8,2,2,135.000000,2,20,36
airland8,2,2,135.000000,2,21,37
airland8,2,2,135.000000,2,22,20
airland8,2,2,135.000000,2,23,38
airland8,2,2,135.000000,2,24,30
airland8,2,2,135.000000,2,25,35
airland8,2,2,135.000000,2,26,40
airland8,2,3,135.000000,1,1,5
airland8,2,3,135.000000,1,2,9
airland8,2,3,135.000000,1,3,8
airland8,2,3,135.000000,1,4,2
airland8,2,3,135.000000,1,5,19
airland8,2,3,135.000000,1,6,6
airland8,2,3,135.000000,1,7,22
airland8,2,3,135.000000,1,8,16
airland8,2,3,135.000000,1,9,49
airland8,2,3,135.000000,1,10,25
airland8,2,3,135.000000,1,11,24
airland8,2,3,135.000000,1,12,42
airland8,2,3,135.000000,1,13,15
airland8,2,3,135.000000,1,14,21
airland8,2,3,135.000000,1,15,43
airland8,2,3,135.000000,1,16,48
airland8,2,3,135.000000,1,17,27
airland8,2,3,135.000000,1,18,32
airland8,2,3,135.000000,1,19,46
airland8,2,3,135.000000,1,20,36
airland8,2,3,135.000000,1,21,47
airland8,2,3,135.000000,1,22,29
airland8,2,3,135.000000,1,23,45
airland8,2,3,135.000000,1,24,39
airland8,2,3,135.000000,1,25,41
airland8,2,3,135.000000,2,1,0
airland8,2,3,135.000000,2,2,7
airland8,2,3,135.000000,2,3,3
airland8,2,3,135.000000,2,4,11
airland8,2,3,135.000000,2,5,10
airland8,2,3,135.000000,2,6,18
airland8,2,3,135.000000,2,7,1
airland8,2,3,135.000000,2,8,14
airland8,2,3,135.000000,2,9,4
airland8,2,3,135.000000,2,10,23
airland8,2,3,135.000000,2,11,17
airland8,2,3,135.000000,2,12,13
airland8,2,3,135.000000,2,13,12
airland8,2,3,135.000000,2,14,34
airland8,2,3,135.000000,2,15,26
airland8,2,3,135.000000,2,16,44
airland8,2,3,135.000000,2,17,31
airland8,2,3,135.000000,2,18,28
airland8,2,3,135.000000,2,19,33
airland8,2,3,135.000000,2,20,37
airland8,2,3,135.000000,2,21,20
airland8,2,3,135.000000,2,22,38
airland8,2,3,135.000000,2,23,30
airland8,2,3,135.000000,2,24,35
airland8,2,3,135.000000,2,25,40
airland8,2,4,135.000000,1,1,0
airland8,2,4,135.000000,1,2,5
airland8,2,4,135.000000,1,3,9
airland8,2,4,135.000000,1,4,8
airland8,2,4,135.000000,1,5,2
airland8,2,4,135.000000,1,6,19
airland8,2,4,135.000000,1,7,6
airland8,2,4,135.000000,1,8,14
airland8,2,4,135.000000,1,9,17
airland8,2,4,135.000000,1,10,22
airland8,2,4,135.000000,1,11,16
airland8,2,4,135.000000,1,12,49
airland8,2,4,135.000000,1,13,24
airland8,2,4,135.000000,1,14,15
airland8,2,4,135.000000,1,15,21
airland8,2,4,135.000000,1,16,43
airland8,2,4,135.000000,1,17,48
airland8,2,4,135.000000,1,18,27
airland8,2,4,135.000000,1,19,31
airland8,2,4,135.000000,1,20,32
airland8,2,4,135.000000,1,21,46
airland8,2,4,135.000000,1,22,33
airland8,2,4,135.000000,1,23,47
airland8,2,4,135.000000,1,24,29
airland8,2,4,135.000000,1,25,38
airland8,2,4,135.000000,1,26,45
airland8,2,4,135.000000,1,27,40
airland8,2,4,135.000000,1,28,41
airland8,2,4,135.000000,2,1,7
airland8,2,4,135.000000,2,2,3
airland8,2,4,135.000000,2,3,11
airland8,2,4,135.000000,2,4,10
airland8,2,4,135.000000,2,5,18
airland8,2,4,135.000000,2,6,1
airland8,2,4,135.000000,2,7,4
airland8,2,4,135.000000,2,8,23
airland8,2,4,135.000000,2,9,13
airland8,2,4,135.000000,2,10,12
airland8,2,4,135.000000,2,11,25
airland8,2,4,135.000000,2,12,42
airland8,2,4,135.000000,2,13,34
airland8,2,4,135.000000,2,14,26
airland8,2,4,135.000000,2,15,44
airland8,2,4,135.000000,2,16,28
airland8,2,4,135.000000,2,17,36
airland8,2,4,135.000000,2,18,37
airland8,2,4,135.000000,2,19,20
airland8,2,4,135.000000,2,20,30
airland8,2,4,135.000000,2,21,35
airland8,2,4,135.000000,2,22,39
airland8,3,1,0.000000,1,1,7
airland8,3,1,0.000000,1,2,3
airland8,3,1,0.000000,1,3,8
airland8,3,1,0.000000,1,4,19
airland8,3,1,0.000000,1,5,4
airland8,3,1,0.000000,1,6,23
airland8,3,1,0.000000,1,7,22
airland8,3,1,0.000000,1,8,25
airland8,3,1,0.000000,1,9,42
airland8,3,1,0.000000,1,10,34
airland8,3,1,0.000000,1,11,48
airland8,3,1,0.000000,1,12,32
airland8,3,1,0.000000,1,13,46
airland8,3,1,0.000000,1,14,36
airland8,3,1,0.000000,1,15,47
airland8,3,1,0.000000,1,16,29
airland8,3,1,0.000000,1,17,41
airland8,3,1,0.000000,2,1,5
airland8,3,1,0.000000,2,2,9
airland8,3,1,0.000000,2,3,10
airland8,3,1,0.000000,2,4,2
airland8,3,1,0.000000,2,5,6
airland8,3,1,0.000000,2,6,14
airland8,3,1,0.000000,2,7,12
airland8,3,1,0.000000,2,8,26
airland8,3,1,0.000000,2,9,43
airland8,3,1,0.000000,2,10,27
airland8,3,1,0.000000,2,11,31
airland8,3,1,0.000000,2,12,28
airland8,3,1,0.000000,2,13,37
airland8,3,1,0.000000,2,14,30
airland8,3,1,0.000000,2,15,35
airland8,3,1,0.000000,2,16,40
airland8,3,1,0.000000,3,1,0
airland8,3,1,0.000000,3,2,11
airland8,3,1,0.000000,3,3,18
airland8,3,1,0.000000,3,4,1
airland8,3,1,0.000000,3,5,17
airland8,3,1,0.000000,3,6,13
airland8,3,1,0.000000,3,7,16
airland8,3,1,0.000000,3,8,49
airland8,3,1,0.000000,3,9,24
airland8,3,1,0.000000,3,10,15
airland8,3,1,0.000000,3,11,21
airland8,3,1,0.000000,3,12,44
airland8,3,1,0.000000,3,13,33
airland8,3,1,0.000000,3,14,20
airland8,3,1,0.000000,3,15,38
airland8,3,1,0.000000,3,16,45
airland8,3,1,0.000000,3,17,39
airland8,3,2,0.000000,1,1,0
airland8,3,2,0.000000,1,2,3
airland8,3,2,0.000000,1,3,8
airland8,3,2,0.000000,1,4,18
airland8,3,2,0.000000,1,5,6
airland8,3,2,0.000000,1,6,23
airland8,3,2,0.000000,1,7,22
airland8,3,2,0.000000,1,8,49
airland8,3,2,0.000000,1,9,24
airland8,3,2,0.000000,1,10,42
airland8,3,2,0.000000,1,11,21
airland8,3,2,0.000000,1,12,44
airland8,3,2,0.000000,1,13,31
airland8,3,2,0.000000,1,14,46
airland8,3,2,0.000000,1,15,37
airland8,3,2,0.000000,1,16,29
airland8,3,2,0.000000,1,17,30
airland8,3,2,0.000000,1,18,40
airland8,3,2,0.000000,2,1,5
airland8,3,2,0.000000,2,2,11
airland8,3,2,0.000000,2,3,10
airland8,3,2,0.000000,2,4,19
airland8,3,2,0.000000,2,5,14
airland8,3,2,0.000000,2,6,17
airland8,3,2,0.000000,2,7,12
airland8,3,2,0.000000,2,8,25
airland8,3,2,0.000000,2,9,15
airland8,3,2,0.000000,2,10,26
airland8,3,2,0.000000,2,11,48
airland8,3,2,0.000000,2,12,28
airland8,3,2,0.000000,2,13,33
airland8,3,2,0.000000,2,14,47
airland8,3,2,0.000000,2,15,38
airland8,3,2,0.000000,2,16,35
airland8,3,2,0.000000,2,17,41
airland8,3,2,0.000000,3,1,7
airland8,3,2,0.000000,3,2,9
airland8,3,2,0.000000,3,3,2
airland8,3,2,0.000000,3,4,1
airland8,3,2,0.000000,3,5,4
airland8,3,2,0.000000,3,6,13
airland8,3,2,0.000000,3,7,16
airland8,3,2,0.000000,3,8,34
airland8,3,2,0.000000,3,9,43
airland8,3,2,0.000000,3,10,27
airland8,3,2,0.000000,3,11,32
airland8,3,2,0.000000,3,12,36
airland8,3,2,0.000000,3,13,20
airland8,3,2,0.000000,3,14,45
airland8,3,2,0.000000,3,15,39
airland8,3,3,0.000000,1,1,5
airland8,3,3,0.000000,1,2,11
airland8,3,3,0.000000,1,3,10
airland8,3,3,0.000000,1,4,18
airland8,3,3,0.000000,1,5,1
airland8,3,3,0.000000,1,6,17
airland8,3,3,0.000000,1,7,12
airland8,3,3,0.000000,1,8,21
airland8,3,3,0.000000,1,9,48
airland8,3,3,0.000000,1,10,31
airland8,3,3,0.000000,1,11,46
airland8,3,3,0.000000,1,12,37
airland8,3,3,0.000000,1,13,29
airland8,3,3,0.000000,1,14,38
airland8,3,3,0.000000,1,15,45
airland8,3,3,0.000000,1,16,40
airland8,3,3,0.000000,1,17,41
airland8,3,3,0.000000,2,1,7
airland8,3,3,0.000000,2,2,9
airland8,3,3,0.000000,2,3,19
airland8,3,3,0.000000,2,4,6
airland8,3,3,0.000000,2,5,4
airland8,3,3,0.000000,2,6,13
airland8,3,3,0.000000,2,7,22
airland8,3,3,0.000000,2,8,25
airland8,3,3,0.000000,2,9,34
airland8,3,3,0.000000,2,10,43
airland8,3,3,0.000000,2,11,27
airland8,3,3,0.000000,2,12,32
airland8,3,3,0.000000,2,13,33
airland8,3,3,0.000000,2,14,30
airland8,3,3,0.000000,2,15,35
airland8,3,3,0.000000,2,16,39
airland8,3,3,0.000000,3,1,0
airland8,3,3,0.000000,3,2,3
airland8,3,3,0.000000,3,3,8
airland8,3,3,0.000000,3,4,2
airland8,3,3,0.000000,3,5,14
airland8,3,3,0.000000,3,6,23
airland8,3,3,0.000000,3,7,16
airland8,3,3,0.000000,3,8,49
airland8,3,3,0.000000,3,9,24
airland8,3,3,0.000000,3,10,42
airland8,3,3,0.000000,3,11,15
airland8,3,3,0.000000,3,12,26
airland8,3,3,0.000000,3,13,44
airland8,3,3,0.000000,3,14,28
airland8,3,3,0.000000,3,15,36
airland8,3,3,0.000000,3,16,47
airland8,3,3,0.000000,3,17,20
airland8,3,4,0.000000,1,1,7
airland8,3,4,0.000000,1,2,9
airland8,3,4,0.000000,1,3,19
airland8,3,4,0.000000,1,4,4
airland8,3,4,0.000000,1,5,23
airland8,3,4,0.000000,1,6,22
airland8,3,4,0.000000,1,7,26
airland8,3,4,0.000000,1,8,48
airland8,3,4,0.000000,1,9,32
airland8,3,4,0.000000,1,10,46
airland8,3,4,0.000000,1,11,33
airland8,3,4,0.000000,1,12,47
airland8,3,4,0.000000,1,13,30
airland8,3,4,0.000000,1,14,35
airland8,3,4,0.000000,1,15,39
airland8,3,4,0.000000,1,16,41
airland8,3,4,0.000000,2,1,3
airland8,3,4,0.000000,2,2,11
airland8,3,4,0.000000,2,3,18
airland8,3,4,0.000000,2,4,1
airland8,3,4,0.000000,2,5,6
airland8,3,4,0.000000,2,6,17
airland8,3,4,0.000000,2,7,16
airland8,3,4,0.000000,2,8,49
airland8,3,4,0.000000,2,9,42
airland8,3,4,0.000000,2,10,34
airland8,3,4,0.000000,2,11,43
airland8,3,4,0.000000,2,12,27
airland8,3,4,0.000000,2,13,37
airland8,3,4,0.000000,2,14,20
airland8,3,4,0.000000,2,15,38
airland8,3,4,0.000000,2,16,45
airland8,3,4,0.000000,3,1,0
airland8,3,4,0.000000,3,2,5
airland8,3,4,0.000000,3,3,8
airland8,3,4,0.000000,3,4,10
airland8,3,4,0.000000,3,5,2
airland8,3,4,0.000000,3,6,14
airland8,3,4,0.000000,3,7,13
airland8,3,4,0.000000,3,8,12
airland8,3,4,0.000000,3,9,25
airland8,3,4,0.000000,3,10,24
airland8,3,4,0.000000,3,11,15
airland8,3,4,0.000000,3,12,21
airland8,3,4,0.000000,3,13,44
airland8,3,4,0.000000,3,14,31
airland8,3,4,0.000000,3,15,28
airland8,3,4,0.000000,3,16,36
airland8,3,4,0.000000,3,17,29
airland8,3,4,0.000000,3,18,40
airland9,2,1,452.920000,1,1,5
airland9,2,1,452.920000,1,2,2
airland9,2,1,452.920000,1,3,3
airland9,2,1,452.920000,1,4,4
airland9,2,1,452.920000,1,5,12
airland9,2,1,452.920000,1,6,13
airland9,2,1,452.920000,1,7,16
airland9,2,1,452.920000,1,8,14
airland9,2,1,452.920000,1,9,23
airland9,2,1,452.920000,1,10,22
airland9,2,1,452.920000,1,11,26
airland9,2,1,452.920000,1,12,30
airland9,2,1,452.920000,1,13,25
airland9,2,1,452.920000,1,14,27
airland9,2,1,452.920000,1,15,34
airland9,2,1,452.920000,1,16,31
airland9,2,1,452.920000,1,17,35
airland9,2,1,452.920000,1,18,37
airland9,2,1,452.920000,1,19,40
airland9,2,1,452.920000,1,20,43
airland9,2,1,452.920000,1,21,46
airland9,2,1,452.920000,1,22,44
airland9,2,1,452.920000,1,23,42
airland9,2,1,452.920000,1,24,50
airland9,2,1,452.920000,1,25,48
airland9,2,1,452.920000,1,26,52
airland9,2,1,452.920000,1,27,58
airland9,2,1,452.920000,1,28,57
airland9,2,1,452.920000,1,29,59
airland9,2,1,452.920000,1,30,60
airland9,2,1,452.920000,1,31,61
airland9,2,1,452.920000,1,32,63
airland9,2,1,452.920000,1,33,66
airland9,2,1,452.920000,1,34,64
airland9,2,1,452.920000,1,35,68
airland9,2,1,452.920000,1,36,71
airland9,2,1,452.920000,1,37,70
airland9,2,1,452.920000,1,38,74
airland9,2,1,452.920000,1,39,75
airland9,2,1,452.920000,1,40,78
airland9,2,1,452.920000,1,41,77
airland9,2,1,452.920000,1,42,80
airland9,2,1,452.920000,1,43,83
airland9,2,1,452.920000,1,44,85
airland9,2,1,452.920000,1,45,89
airland9,2,1,452.920000,1,46,90
airland9,2,1,452.920000,1,47,92
airland9,2,1,452.920000,1,48,94
airland9,2,1,452.920000,1,49,97
airland9,2,1,452.920000,1,50,98
airland9,2,1,452.920000,1,51,99
airland9,2,1,452.920000,2,1,0
airland9,2,1,452.920000,2,2,1
airland9,2,1,452.920000,2,3,9
airland9,2,1,452.920000,2,4,7
airland9,2,1,452.920000,2,5,6
airland9,2,1,452.920000,2,6,8
airland9,2,1,452.920000,2,7,11
airland9,2,1,452.920000,2,8,10
airland9,2,1,452.920000,2,9,15
airland9,2,1,452.920000,2,10,17
airland9,2,1,452.920000,2,11,19
airland9,2,1,452.920000,2,12,18
airland9,2,1,452.920000,2,13,21
airland9,2,1,452.920000,2,14,20
airland9,2,1,452.920000,2,15,24
airland9,2,1,452.920000,2,16,29
airland9,2,1,452.920000,2,17,28
airland9,2,1,452.920000,2,18,33
airland9,2,1,452.920000,2,19,32
airland9,2,1,452.920000,2,20,36
airland9,2,1,452.920000,2,21,39
airland9,2,1,452.920000,2,22,38
airland9,2,1,452.920000,2,23,41
airland9,2,1,452.920000,2,24,45
airland9,2,1,452.920000,2,25,49
airland9,2,1,452.920000,2,26,47
airland9,2,1,452.920000,2,27,51
airland9,2,1,452.920000,2,28,53
airland9,2,1,452.920000,2,29,54
airland9,2,1,452.920000,2,30,56
airland9,2,1,452.920000,2,31,55
airland9,2,1,452.920000,2,32,62
airland9,2,1,452.920000,2,33,65
airland9,2,1,452.920000,2,34,67
airland9,2,1,452.920000,2,35,69
airland9,2,1,452.920000,2,36,72
airland9,2,1,452.920000,2,37,73
airland9,2,1,452.920000,2,38,76
airland9,2,1,452.920000,2,39,84
airland9,2,1,452.920000,2,40,79
airland9,2,1,452.920000,2,41,81
airland9,2,1,452.920000,2,42,82
airland9,2,1,452.920000,2,43,87
airland9,2,1,452.920000,2,44,86
airland9,2,1,452.920000,2,45,88
airland9,2,1,452.920000,2,46,91
airland9,2,1,452.920000,2,47,93
airland9,2,1,452.920000,2,48,95
airland9,2,1,452.920000,2,49,96
airland9,2,2,457.240000,1,1,5
airland9,2,2,457.240000,1,2,2
airland9,2,2,457.240000,1,3,3
airland9,2,2,457.240000,1,4,4
airland9,2,2,457.240000,1,5,12
airland9,2,2,457.240000,1,6,13
airland9,2,2,457.240000,1,7,16
airland9,2,2,457.240000,1,8,14
airland9,2,2,457.240000,1,9,18
airland9,2,2,457.240000,1,10,22
airland9,2,2,457.240000,1,11,26
airland9,2,2,457.240000,1,12,30
airland9,2,2,457.240000,1,13,25
airland9,2,2,457.240000,1,14,27
airland9,2,2,457.240000,1,15,34
airland9,2,2,457.240000,1,16,31
airland9,2,2,457.240000,1,17,35
airland9,2,2,457.240000,1,18,37
airland9,2,2,457.240000,1,19,40
airland9,2,2,457.240000,1,20,43
airland9,2,2,457.240000,1,21,46
airland9,2,2,457.240000,1,22,44
airland9,2,2,457.240000,1,23,42
airland9,2,2,457.240000,1,24,50
airland9,2,2,457.240000,1,25,48
airland9,2,2,457.240000,1,26,52
airland9,2,2,457.240000,1,27,58
airland9,2,2,457.240000,1,28,57
airland9,2,2,457.240000,1,29,59
airland9,2,2,457.240000,1,30,60
airland9,2,2,457.240000,1,31,61
airland9,2,2,457.240000,1,32,63
airland9,2,2,457.240000,1,33,66
airland9,2,2,457.240000,1,34,64
airland9,2,2,457.240000,1,35,68
airland9,2,2,457.240000,1,36,71
airland9,2,2,457.240000,1,37,70
airland9,2,2,457.240000,1,38,74
airland9,2,2,457.240000,1,39,75
airland9,2,2,457.240000,1,40,78
airland9,2,2,457.240000,1,41,77
airland9,2,2,457.240000,1,42,80
airland9,2,2,457.240000,1,43,83
airland9,2,2,457.240000,1,44,85
airland9,2,2,457.240000,1,45,89
airland9,2,2,457.240000,1,46,90
airland9,2,2,457.240000,1,47,92
airland9,2,2,457.240000,1,48,94
airland9,2,2,457.240000,1,49,97
airland9,2,2,457.240000,1,50,98
airland9,2,2,457.240000,1,51,99
airland9,2,2,457.240000,2,1,0
airland9,2,2,457.240000,2,2,1
airland9,2,2,457.240000,2,3,9
airland9,2,2,457.240000,2,4,7
airland9,2,2,457.240000,2,5,6
airland9,2,2,457.240000,2,6,8
airland9,2,2,457.240000,2,7,11
airland9,2,2,457.240000,2,8,10
airland9,2,2,457.240000,2,9,15
airland9,2,2,457.240000,2,10,17
airland9,2,2,457.240000,2,11,19
airland9,2,2,457.240000,2,12,23
airland9,2,2,457.240000,2,13,21
airland9,2,2,457.240000,2,14,20
airland9,2,2,457.240000,2,15,24
airland9,2,2,457.240000,2,16,29
airland9,2,2,457.240000,2,17,28
airland9,2,2,457.240000,2,18,33
airland9,2,2,457.240000,2,19,32
airland9,2,2,457.240000,2,20,36
airland9,2,2,457.240000,2,21,39
airland9,2,2,457.240000,2,22,38
airland9,2,2,457.240000,2,23,41
airland9,2,2,457.240000,2,24,45
airland9,2,2,457.240000,2,25,49
airland9,2,2,457.240000,2,26,47
airland9,2,2,457.240000,2,27,51
airland9,2,2,457.240000,2,28,53
airland9,2,2,457.240000,2,29,54
airland9,2,2,457.240000,2,30,56
airland9,2,2,457.240000,2,31,55
airland9,2,2,457.240000,2,32,62
airland9,2,2,457.240000,2,33,65
airland9,2,2,457.240000,2,34,67
airland9,2,2,457.240000,2,35,69
airland9,2,2,457.240000,2,36,72
airland9,2,2,457.240000,2,37,73
airland9,2,2,457.240000,2,38,76
airland9,2,2,457.240000,2,39,84
airland9,2,2,457.240000,2,40,79
airland9,2,2,457.240000,2,41,81
airland9,2,2,457.240000,2,42,82
airland9,2,2,457.240000,2,43,87
airland9,2,2,457.240000,2,44,86
airland9,2,2,457.240000,2,45,88
airland9,2,2,457.240000,2,46,91
airland9,2,2,457.240000,2,47,93
airland9,2,2,457.240000,2,48,95
airland9,2,2,457.240000,2,49,96
airland9,2,3,457.240000,1,1,5
airland9,2,3,457.240000,1,2,2
airland9,2,3,457.240000,1,3,3
airland9,2,3,457.240000,1,4,4
airland9,2,3,457.240000,1,5,12
airland9,2,3,457.240000,1,6,13
airland9,2,3,457.240000,1,7,16
airland9,2,3,457.240000,1,8,14
